application_id,applicant_id,applicant_name,applicant_city,application_date,branch_code,application_channel,pan_number,mobile_number,email_address,age_years,monthly_income_inr,employment_type,credit_score,debt_to_income_ratio,existing_loan_count,late_payments_last_12_months,loan_type,loan_amount_inr,tenure_months,defaulted,loss_given_default_inr,rejection_reason
LA028146,APP018133,Sneha Sinha,Hyderabad,2025-06-08,BR012,partner_referral,KDKEK3970C,8921504255,vikram.mukherjee@gmail.com,,37824.0,salaried_private,900,0.5881,0.0,0,vehicle,892000,48.0,0,,missing_required_field
LA028166,APP010257,Nikhil Joshi,Mumbai,2025-05-26,BR015,direct_sales_agent,LJWGK1579M,6958379623,rohit.das@outlook.com,32.0,-25000.0,salaried_private,706,0.3951,0.0,3,vehicle,1391000,60.0,0,,income_not_positive
LA028171,APP021107,Bhavana Bhat,Ludhiana,2024-07-04,BR029,partner_referral,TZRKT0574I,7265248669,omkar59@yahoo.co.in,40.0,-25000.0,self_employed_business,687,0.6022,1.0,0,personal,477000,36.0,0,,income_not_positive
LA028174,APP026961,Aniket Sharma,Jaipur,2024-08-08,BR023,branch,HTAQF6713S,8944165317,pghosh@hotmail.com,48.0,17475.0,,705,0.3152,0.0,4,gold,32000,6.0,0,,missing_required_field
LA028179,APP026823,Praveen Sharma,Nashik,2023-11-21,BR025,direct_sales_agent,HVMII0368F,8287269864,ishita_joshi8@outlook.com,26.0,25280.0,,693,0.6686,1.0,1,personal,296000,24.0,1,146513.84,missing_required_field
LA028205,APP026775,Siddharth Shah,Tirunelveli,2024-01-29,BR001,online,LDQXB1835B,9468950489,zoya.venkatesan@rediffmail.com,,12154.0,self_employed_professional,643,0.3686,1.0,1,gold,116000,36.0,0,,missing_required_field
LA028208,APP026868,Praveen Nair,Surat,2023-07-21,BR007,online,CXBQA5352Q,7085617597,aditi.deshpande@hotmail.com,32.0,29537.0,,805,0.3293,1.0,1,gold,218000,36.0,0,,missing_required_field
LA028224,APP010141,Arjun Varma,Pune ,2024-01-27,BR004,branch,IRPSH1957A,7173372972,swathi.subramanian@outlook.com,31.0,69350.0,salaried_private,120,0.4546,0.0,1,vehicle,685000,24.0,1,394052.26,credit_score_out_of_range
LA000416,APP010211,Manoj Chatterjee,Coimbatore,2024-04-25,BR019,branch,CNWKP0949A,7021779266,nithya41@gmail.com,31.0,85972.0,salaried_private,715,0.4549,0.0,1,home,4754000,360.0,0,,duplicate_application_id
LA028234,APP017045,Saanvi Mukherjee,Ahmedabad,2024-03-20,BR010,branch,PZZHM9658F,6216491734,shreya_hegde6@hotmail.com,47.0,78383.0,salaried_private,0,0.4776,0.0,0,personal,1335000,48.0,0,,credit_score_out_of_range
LA028235,APP026840,Harsha Joshi,Coimbatore,2023-08-21,BR035,partner_referral,JWRLM0795F,7405844335,dinesh.kulkarni@rediffmail.com,29.0,138305.0,,835,0.4449,0.0,0,home,7423000,300.0,0,,missing_required_field
LA028242,APP023053,Reyansh Menon,Mumbai,2024-02-14,BR016,branch,VRYVX3435K,6054918792,rsubramanian@yahoo.co.in,29.0,-1.0,self_employed_professional,706,0.3775,0.0,2,personal,846000,48.0,0,,income_not_positive
LA028255,APP026966,Sandeep Kulkarni,Jaipur,2023-08-17,BR016,online,LSZWA5665T,8439217303,karthik59@hotmail.com,49.0,12517.0,,650,0.3453,0.0,1,gold,71000,18.0,0,,missing_required_field
LA028264,APP006062,Nandini Mukherjee,Vadodara,2023-11-15,BR017,branch,FZEUY7942R,7606452333,jnaidu@hotmail.com,24.0,32240.0,salaried_private,900,0.4685,3.0,1,personal,373000,,0,,missing_required_field
LA000009,APP005184,Saanvi Reddy,Vadodara,2023-11-07,BR019,branch,FXHAS2025P,7766543646,imran89@rediffmail.com,44.0,16552.0,salaried_government,710,0.8153,3.0,2,personal,114000,12.0,0,,duplicate_application_id
LA000076,APP024614,Praveen Chatterjee,Visakhapatnam,2025-06-22,BR001,online,PFSXL5338J,987654321012,fpillai@rediffmail.com,35.0,27051.0,self_employed_professional,649,0.2048,0.0,4,personal,159000,36.0,0,,duplicate_application_id
LA000141,APP015013,Saanvi Sinha,Indore,2025-03-08,BR039,partner_referral,HMQLF8848A,8471202313,suresh.sharma@yahoo.co.in,40.0,29266.0,salaried_private,701,0.6567,1.0,0,vehicle,740000,60.0,0,,duplicate_application_id
LA028332,APP024540,Sneha Kulkarni,Jaipur,2023-03-05,BR015,online,SAUCD8656G,6977318625,dagarwal@outlook.com,35.0,0.0,self_employed_professional,726,0.6676,1.0,1,vehicle,273000,24.0,1,87487.46,income_not_positive
LA028422,APP008440,Aniket Chauhan,Bhopal,2025-04-04,BR020,branch,ZIIQI8444C,6781386552,rnair@rediffmail.com,29.0,34022.0,salaried_private,682,0.6569,1.0,1,personal,527000,,0,,missing_required_field
LA028430,APP005918,Kavya Bose,Surat ,2025-01-17,BR004,partner_referral,KRWTE5845L,6042600592,vinay32@gmail.com,23.0,36528.0,salaried_private,250,0.8912,1.0,6,personal,311000,12.0,1,215364.48,credit_score_out_of_range
LA028444,APP026967,Neha Varma,Pune,2023-01-07,BR021,online,LPLLL2902J,6658587113,sshah@hotmail.com,49.0,31595.0,,786,0.5889,0.0,1,vehicle,736000,48.0,0,,missing_required_field
LA028452,APP015257,Vikram Malhotra,Mumbai,2023-12-28,BR034,online,PDGTB9003L,6307867953,jayanth.shetty@protonmail.com,41.0,-1.0,salaried_private,678,0.6647,1.0,4,personal,354000,12.0,0,,income_not_positive
LA028455,APP019573,Harsha Bose,Coimbatore,2023-01-21,BR027,direct_sales_agent,UADGS9361T,6335471100,nandini.chatterjee@hotmail.com,31.0,66037.0,self_employed_business,708,0.7517,,2,personal,814000,24.0,1,554534.91,missing_required_field
LA028468,APP021974,Vikram Subramanian,Pune,2024-10-05,BR014,online,PEXIG2768C,8951340936,bshah@outlook.com,51.0,45200.0,self_employed_business,-15,0.4318,0.0,0,personal,563000,36.0,0,,credit_score_out_of_range
LA028498,APP018123,Harsha Patel,Ahmedabad,2024-04-02,BR029,online,NNEFZ4620D,8221218429,deepak.iyer@hotmail.com,,32051.0,salaried_private,715,0.9441,2.0,0,personal,520000,24.0,0,,missing_required_field
LA028520,APP003968,Harsha Chatterjee,Nagpur,2024-10-18,BR011,online,YNVKY2741T,7287754269,sanjana_pillai5@hotmail.com,35.0,0.0,salaried_government,765,0.4442,1.0,1,vehicle,706000,84.0,0,,income_not_positive
LA028535,APP017445,Aniket Menon,Surat,2024-11-09,BR011,partner_referral,XVLFP3262T,9035431436,divya51@rediffmail.com,51.0,-25000.0,salaried_private,527,0.4378,1.0,5,vehicle,739000,60.0,0,,income_not_positive
LA028556,APP022802,Rahul Verma,Lucknow,2024-11-18,BR002,online,QAKFI7904T,9106855466,ishita_bhat8@protonmail.com,28.0,0.0,self_employed_professional,900,0.4464,0.0,0,vehicle,1237000,84.0,0,,income_not_positive
LA028605,APP012859,Vikram Joshi,Vadodara,2023-10-26,BR009,partner_referral,GCIJR3185A,6039363954,sagarwal@gmail.com,36.0,0.0,salaried_private,541,0.7372,2.0,7,personal,549000,48.0,0,,income_not_positive
LA028619,APP003544,Arjun Banerjee,Kochi,31/02/2024,BR023,direct_sales_agent,PFAJB6675L,6841989168,lakshmi_subramanian9@yahoo.co.in,32.0,65733.0,salaried_government,520,0.4405,0.0,7,personal,591000,24.0,0,,unparseable_application_date
LA028627,APP015258,Vivaan Krishnan,Madurai,2024-04-10,BR002,partner_referral,YIEDC7681P,7678697981,farhan74@yahoo.co.in,41.0,-1.0,salaried_private,660,0.5215,1.0,5,personal,891000,48.0,0,,income_not_positive
LA028649,APP004755,Divya Patel,Bengaluru,2024-06-21,BR014,online,QLPDV8090B,7972193946,pdeshpande@protonmail.com,40.0,-25000.0,salaried_government,862,0.323,1.0,0,gold,79000,12.0,0,,income_not_positive
LA028655,APP018798,Nikhil Chauhan,Coimbatore,2024-10-01,BR027,branch,KZHGH6240P,8237521358,charitha.menon@rediffmail.com,28.0,29306.0,self_employed_business,817,0.4936,,0,gold,84000,6.0,0,,missing_required_field
LA028681,APP012528,Anjali Desai,Mysuru,not_a_date,BR032,online,YULQK8945H,6301589534,uiyer@protonmail.com,35.0,35704.0,salaried_private,664,0.5608,1.0,3,vehicle,950000,84.0,0,,unparseable_application_date
LA028706,APP002542,Priya Pillai,Coimbatore,2023-12-21,BR040,branch,PFGXJ4238K,8161760086,hema.malhotra@hotmail.com,27.0,52707.0,Salaried_Government,120,0.4873,1.0,3,personal,445000,24.0,1,403572.36,credit_score_out_of_range
LA028715,APP026859,Kavya Sinha,Rajkot,2025-05-30,BR035,partner_referral,BRTLG9712Y,8680724321,ishita.kulkarni@yahoo.co.in,31.0,44161.0,,786,0.4803,0.0,1,home,2416000,240.0,0,,missing_required_field
LA028719,APP015101,Shreya Prasad,Lucknow,2025-01-02,BR029,online,CVHZF0502B,7235089412,sraman@outlook.com,40.0,44243.0,salaried_private,804,0.455,1.0,1,home,1929000,,0,,missing_required_field
LA028728,APP026874,Sneha Bose,Madurai,2023-09-04,BR034,branch,PBGZI2641B,8518106037,lakshmi_gowda1@protonmail.com,32.0,60773.0,,639,0.3544,1.0,1,home,2117000,300.0,0,,missing_required_field
LA028756,APP018745,Divya Naidu,Bhopal,2024-07-25,BR009,online,CKWFU0913N,6121231306,naveen57@protonmail.com,28.0,130641.0,self_employed_business,985,0.5964,0.0,1,personal,865000,12.0,1,385201.77,credit_score_out_of_range
LA028768,APP026607,Bhavana Nair,Tirunelveli,2024-01-19,BR015,branch,FGAZH9388A,9555779417,bhargav25@yahoo.co.in,54.0,-1.0,self_employed_professional,731,0.5712,0.0,0,home,1900000,180.0,0,,income_not_positive
LA028782,APP023884,Sneha Reddy,Kolkata,2024-06-02,BR004,direct_sales_agent,FMKPR5985K,7886616271,lmalhotra@hotmail.com,32.0,25792.0,self_employed_professional,475,0.3517,0.0,10,vehicle,420000,,0,,missing_required_field
LA028808,APP026942,Ishaan Varma,Kolkata,2023-05-11,BR022,online,YRDLR3984D,6014105255,hema45@rediffmail.com,44.0,54633.0,,658,0.545,1.0,3,personal,252000,12.0,0,,missing_required_field
LA028843,APP026804,Rahul Sinha,Kanpur,2023-06-21,BR034,online,DKPHH2331G,8865059862,omkar54@outlook.com,,64292.0,self_employed_professional,532,0.424,0.0,7,home,2653000,180.0,0,,missing_required_field
LA028869,APP020938,Swathi Gowda,Rajkot,2023-10-02,BR030,branch,GVTUM3648G,6235022033,omkar.shetty@gmail.com,38.0,85259.0,self_employed_business,623,0.3223,,3,personal,691000,48.0,1,519366.2,missing_required_field
LA028884,APP005464,Karthik Sinha,Ludhiana,2023-05-20,BR032,partner_referral,XSKSA9693W,7130746519,hmenon@yahoo.co.in,48.0,-1.0,salaried_government,760,0.3302,1.0,0,gold,219000,36.0,0,,income_not_positive
LA028919,APP025387,Ishaan Varma,Nagpur,2023-05-08,BR035,online,CTZCW0192Q,8378323448,mhegde@outlook.com,39.0,19596.0,self_employed_professional,250,0.865,2.0,3,vehicle,534000,48.0,1,224096.84,credit_score_out_of_range
LA029021,APP007418,Aditya Bose,Pune,2024-02-11,BR006,online,RDRUZ9615D,6996712738,dshetty@protonmail.com,27.0,55434.0,salaried_private,748,0.3363,,1,personal,672000,48.0,0,,missing_required_field
LA029031,APP022447,Rohan Menon,Tirunelveli,2023-03-11,BR011,branch,ZJYTA7281U,6655147769,nithya.malhotra@yahoo.co.in,25.0,73682.0,self_employed_professional,470,0.287,0.0,10,vehicle,649000,,0,,missing_required_field
LA029046,APP018157,Vinay Shah,Delhi,2025-03-10,BR019,partner_referral,ZJNDW7408L,9083136163,zoya.bose@rediffmail.com,,62271.0, SALARIED_PRIVATE ,659,0.5785,2.0,3,home,3461000,360.0,0,,missing_required_field
LA029084,APP002037,Aniket Desai,Indore,2024-06-24,BR011,branch,MFKAL1240V,7391494306,igowda@yahoo.co.in,60.0,0.0,contract,648,0.4507,1.0,5,gold,236000,24.0,0,,income_not_positive
LA029092,APP008835,Rahul Sharma,Delhi ,2023-12-20,BR014,partner_referral,VZZPH6162W,8380023770,svenkatesan@protonmail.com,30.0,0.0,salaried_private,614,0.5414,2.0,4,home,1549000,120.0,0,,income_not_positive
LA029142,APP017281,Aditya Pillai,Bhopal,2024-09-21,BR014,direct_sales_agent,HGIQA4500L,9510633280,vverma@yahoo.co.in,49.0,46010.0,salaried_private,732,0.3726,1.0,2,vehicle,696000,,0,,missing_required_field
LA029151,APP005811,Vivaan Rao,Kanpur,2025-04-18,BR003,direct_sales_agent,QTIJN5853R,9796374454,mkapoor@protonmail.com,,19234.0,Salaried_Government,714,0.7184,1.0,0,personal,129000,12.0,0,,missing_required_field
LA029162,APP005139,Manoj Kulkarni,Indore,2023-08-05,BR023,online,HTFZI8551P,7101580680,nithya_nair3@gmail.com,43.0,52559.0,salaried_government,1200,0.5472,1.0,7,gold,374000,18.0,0,,credit_score_out_of_range
LA029164,APP026273,Vivaan Sinha,Nashik,2023-08-06,BR031,online,INAXI0780W,9094931923,imran_subramanian9@gmail.com,46.0,39018.0,self_employed_professional,0,0.4568,0.0,1,vehicle,1079000,84.0,1,785243.33,credit_score_out_of_range
LA029175,APP007439,Shreya Menon,Bhopal,2023-07-10,BR003,online,PTFYM7293K,7661605399,chetan_rao8@rediffmail.com,27.0,63014.0,salaried_private,585,0.423,,2,vehicle,1573000,84.0,0,,missing_required_field
LA029181,APP018149,Sneha Sinha,Visakhapatnam,2024-10-21,BR027,online,SZEFY6056I,6725351189,nithya32@gmail.com,,51241.0,salaried_private,819,0.6075,1.0,0,personal,962000,48.0,0,,missing_required_field
LA029223,APP015266,Krishna Gowda,Delhi,2024-10-18,BR011,branch,PNWRD5851G,6940125514,pallavi42@gmail.com,41.0,0.0,salaried_private,520,0.2315,0.0,2,gold,371000,36.0,0,,income_not_positive
LA029229,APP023426,Harsha Sharma,Pune,2023-04-18,BR024,branch,ZZDMJ0695B,6494110272,hema92@outlook.com,30.0,39015.0,self_employed_professional,652,0.6226,2.0,1,vehicle,912000,,0,,missing_required_field
LA029252,APP018124,Ananya Hegde,Nagpur ,2024-05-17,BR036,branch,LCKYS4512Q,6977204318,chetan.shah@gmail.com,,32108.0,salaried_private,751,0.6307,2.0,0,vehicle,331000,24.0,0,,missing_required_field
LA000500,APP014257,Siddharth Nair,Bengaluru,2023-03-16,BR037,direct_sales_agent,KHPFM3911E,9551665370,dhegde@outlook.com,38.0,40256.0,salaried_private,755,0.3797,1.0,1,gold,208000,18.0,0,,duplicate_application_id
LA029275,APP026952,Aadhya Verma,Visakhapatnam,2023-10-07,BR010,branch,KTTAE1747E,7646522763,bhargav29@hotmail.com,46.0,26129.0,,629,0.5875,0.0,3,personal,315000,24.0,0,,missing_required_field
LA029305,APP013678,Swathi Ramesh,Nagpur,2024-07-02,BR020,partner_referral,UHQTJ1316Z,6596772662,varun_reddy9@yahoo.co.in,37.0,33242.0,Salaried_Private,985,0.3752,1.0,3,gold,236000,24.0,0,,credit_score_out_of_range
LA029310,APP002866,Swathi Joshi,Kochi,2023-09-25,BR026,direct_sales_agent,KSWRM1066I,8674388810,ananya_kapoor3@gmail.com,29.0,40206.0,salaried_government,-15,0.6753,1.0,1,home,2743000,300.0,0,,credit_score_out_of_range
LA029314,APP001202,Diya Subramanian,Ludhiana,2024-12-15,BR015,branch,IBZHD9137B,9589535904,sanjana50@yahoo.co.in,36.0,22436.0,contract,693,0.216,0.0,3,vehicle,191000,,0,,missing_required_field
LA029344,APP020591,Rahul Kapoor,Mumbai,2024-03-24,BR004,branch,BQXNP5363W,7256295529,varun.rao@outlook.com,37.0,-1.0,self_employed_business,623,0.3794,2.0,3,gold,144000,12.0,0,,income_not_positive
LA029350,APP000149,Ritika Nair,Vadodara,2023-06-30,BR003,direct_sales_agent,ESUYG3306Z,6809793637,nithya_sharma2@hotmail.com,26.0,17821.0,contract,785,0.8793,,1,vehicle,373000,36.0,0,,missing_required_field
LA029357,APP004629,Bhavana Hegde,Pune,2024-10-06,BR019,online,QEHAP2684U,6202243183,zoya18@outlook.com,39.0,0.0,salaried_government,691,0.4298,0.0,3,gold,850000,24.0,0,,income_not_positive
LA029380,APP002069,Swathi Patel,Surat,2023-01-16,BR023,partner_referral,FNICR2859V,7855514241,rahul_kulkarni3@gmail.com,22.0,16220.0,salaried_government,839,0.3326,1.0,0,personal,105000,,0,,missing_required_field
LA029384,APP001542,Sneha Banerjee,Tirunelveli,2023-06-21,BR039,branch,BBKEB8771U,9524774208,vbhatia@gmail.com,40.0,14791.0,contract,684,0.4547,,2,personal,180000,48.0,0,,missing_required_field
LA029388,APP002962,Rohan Menon,Kolkata,2025-05-04,BR005,online,IXWIX0184F,7523413682,latha26@hotmail.com,30.0,-25000.0,salaried_government,457,0.6402,1.0,10,vehicle,782000,60.0,0,,income_not_positive
LA000364,APP019482,Bhavana Hegde,Vadodara,2024-12-18,BR035,direct_sales_agent,VRZAJ9201R,9269268134,chetan41@hotmail.com,31.0,34411.0,self_employed_business,569,0.6968,4.0,7,vehicle,482000,48.0,1,19829.15,duplicate_application_id
LA029480,APP012217,Priya Kapoor,Rajkot,2024-07-04,BR023,direct_sales_agent,HSYSU8684A,7826409123,manoj.raman@outlook.com,35.0,-1.0,salaried_private,366,0.3944,1.0,10,gold,199000,24.0,1,52660.55,income_not_positive
LA029490,APP021368,Aniket Chauhan,Mysuru,2023-03-09,BR038,online,MSRZB3948A,7953918158,sbose@hotmail.com,42.0,0.0,self_employed_business,877,0.4937,0.0,0,personal,1289000,60.0,0,,income_not_positive
LA029501,APP002445,Nandini Banerjee, Visakhapatnam,2023-07-09,BR015,online,MARFZ3654T,9239717061,jayanth74@outlook.com,27.0,139715.0,salaried_government,651,0.2368,,1,gold,1000000,36.0,0,,missing_required_field
LA029505,APP001183,Deepika Sinha,Bhopal,2023-11-08,BR015,online,KTJIV2652M,7943723214,vverma@hotmail.com,36.0,-1.0,contract,686,0.3986,0.0,1,home,1617000,180.0,0,,income_not_positive
LA029535,APP020045,Krishna Rao,Tirunelveli,2024-07-31,BR002,partner_referral,GHDHM4798W,7246969545,zoya_sharma1@rediffmail.com,34.0,0.0,self_employed_business,746,0.3496,3.0,1,gold,62000,12.0,0,,income_not_positive
LA029579,APP016875,Neha Mukherjee,Tirunelveli,2024-13-05,BR025,online,AZJGA6797Q,8313194532,suresh_verma8@outlook.com,46.0,70976.0,salaried_private,560,0.4207,1.0,5,gold,438000,24.0,0,,unparseable_application_date
LA029617,APP005331,Reyansh Menon,Jaipur,2023-06-24,BR008,partner_referral,AWBPX8032M,8852863591,kbanerjee@protonmail.com,45.0,69775.0,salaried_government,664,0.4927,0.0,1,personal,707000,,0,,missing_required_field
LA029619,APP015261,Diya Joshi,Kochi,2025-02-21,BR001,branch,NNZRD4161Z,9060208077,nithya.kulkarni@rediffmail.com,41.0,-25000.0,salaried_private,588,0.5635,0.0,5,vehicle,1023000,48.0,0,,income_not_positive
LA000116,APP006576,Pooja Kulkarni,Indore,2024-03-04,BR024,partner_referral,WBCFF8489T,9101864421,aarav_iyer2@yahoo.co.in,26.0,146618.0,salaried_private,712,0.2194,0.0,2,gold,687000,24.0,0,,duplicate_application_id
LA029642,APP003400,Nikhil Reddy,Madurai,2025-05-17,BR020,online,DMKEW2769G,6608091082,bhavana.krishnan@rediffmail.com,32.0,0.0,salaried_government,774,0.386,0.0,0,personal,406000,36.0,0,,income_not_positive
LA029647,APP005535,Yash Chauhan,Lucknow,2023-11-14,BR001,branch,XIVXA5475X,9953311052,sandeep_nair3@yahoo.co.in,49.0,47191.0,salaried_government,688,0.3614,,4,personal,493000,36.0,0,,missing_required_field
LA029655,APP026915,Bhavana Sinha,Hyderabad,2024-09-03,BR033,branch,ISERK1287E,8883139723,tarun16@rediffmail.com,37.0,60161.0,,704,0.3361,0.0,2,personal,731000,48.0,0,,missing_required_field
LA029686,APP018119,Praveen Reddy,Surat,2024-02-13,BR006,branch,FSGDS7996F,7737759939,uma.reddy@protonmail.com,,29479.0,salaried_private,704,0.2979,1.0,2,vehicle,180000,36.0,0,,missing_required_field
LA029699,APP004335,Divya Gowda,Bengaluru,2024-06-14,BR016,online,JXSGJ4117C,6331762386,kavya69@hotmail.com,37.0,0.0,salaried_government,730,0.6476,2.0,0,personal,442000,48.0,0,,income_not_positive
LA029705,APP004514,Vikram Sharma,Nagpur,2023-08-07,BR009,branch,NQHPL8995S,7429093619,swathi92@gmail.com,38.0,14732.0,salaried_government,120,0.5585,2.0,0,personal,195000,48.0,0,,credit_score_out_of_range
LA029751,APP011544,Pooja Reddy,Ludhiana,2024-09-18,BR004,direct_sales_agent,WCQLF6318Y,8043076186,nithya35@protonmail.com,33.0,86760.0,salaried_private,798,0.5724,,1,personal,1424000,48.0,0,,missing_required_field
LA029763,APP011574,Anjali Subramanian,Visakhapatnam,2024-07-31,BR017,partner_referral,MPGAA2122X,7026503986,fkulkarni@yahoo.co.in,34.0,-1.0,salaried_private,835,0.2994,1.0,0,personal,706000,60.0,0,,income_not_positive
LA029818,APP019845,Aadhya Kulkarni,Ludhiana,not_a_date,BR019,online,LAHMQ6579M,7817647056,jgowda@rediffmail.com,33.0,101206.0,self_employed_business,747,0.4803,2.0,0,home,4188000,240.0,0,,unparseable_application_date
LA029829,APP018156,Vinay Bose,Delhi,2023-05-10,BR002,online,LDWJC8708P,6252021616,bhavana.nair@hotmail.com,,61818.0,salaried_private,778,0.3395,0.0,0,home,2589000,300.0,0,,missing_required_field
LA029832,APP013957,Anjali Joshi,Coimbatore,31/02/2024,BR028,branch,RKEZD9512J,9485785632,praveen_banerjee6@gmail.com,37.0,73349.0,salaried_private,819,0.396,2.0,1,gold,199000,12.0,0,,unparseable_application_date
LA000060,APP016030,Nandini Verma,Vadodara,2024-03-03,BR016,branch,DVLIS6655G,8126007416,pallavi.sharma@gmail.com,43.0,26139.0,salaried_private,762,0.5827,1.0,1,home,1796000,360.0,0,,duplicate_application_id
LA029858,APP026904,Rohan Chatterjee,Indore,2025-01-20,BR006,partner_referral,MFWTU3778Z,8336247633,rajesh36@outlook.com,36.0,126313.0,,730,0.4507,1.0,0,personal,1500000,36.0,0,,missing_required_field
LA029885,APP022199,Vivaan Pillai,Nagpur,2023-08-06,BR016,branch,IZDQZ8955A,8455850945,charitha_hegde6@yahoo.co.in,,35625.0,self_employed_business,735,0.538,1.0,1,gold,165000,12.0,0,,missing_required_field
LA029920,APP003791,Swathi Desai,Madurai,2024-03-23,BR033,direct_sales_agent,ESRKI0576Y,6883352455,vinay.gupta@outlook.com,34.0,16721.0,salaried_government,694,0.4879,,1,personal,294000,48.0,0,,missing_required_field
LA029932,APP000857,Siddharth Desai,Surat,2023-04-10,BR015,online,ZMJQP5083U,9707314620,hema_agarwal9@hotmail.com,33.0,22982.0,contract,775,0.2976,,1,vehicle,213000,36.0,0,,missing_required_field
LA029939,APP018155,Aadhya Bose,Visakhapatnam,2023-12-18,BR018,direct_sales_agent,BKQIN1330D,8296184199,varun_verma1@hotmail.com,,57195.0,Salaried_Private,655,0.5159,0.0,2,personal,606000,24.0,0,,missing_required_field
LA029959,APP001845,Vikram Ramesh,Coimbatore,2023-09-01,BR024,online,CDEXD8277S,6808179953,tarun.rao@protonmail.com,47.0,-1.0,contract,466,0.4324,1.0,7,gold,88000,6.0,0,,income_not_positive
LA029968,APP007014,Anjali Nair,Kochi,2024-11-09,BR009,branch,BPDMZ5166I,6699761440,lkulkarni@hotmail.com,27.0,-25000.0,salaried_private,512,0.4873,0.0,5,personal,296000,24.0,0,,income_not_positive
